taxsuborder,pct,predicted_suborder
Xeralfs,85,Humults
Ochrepts,50,Aquepts
Xeralfs,170,Ochrepts
Xeralfs,170,Cryands
Xerolls,59,Xeralfs
Xeralfs,75,Ochrepts
Xerolls,55,Xeralfs
Xeralfs,90,Aquepts
Xeralfs,90,Xerults
Umbrepts,120,Ochrepts
Umbrepts,120,Aquepts
Umbrepts,79,Ochrepts
Ochrepts,45,Aquands
Umbrepts,90,Vitrands
Umbrepts,90,Xerults
Umbrepts,60,Xeralfs
Umbrepts,60,Aquepts
Xeralfs,70,Xeralfs
Xeralfs,70,Xeralfs
Xerolls,270,Xeralfs
Xerolls,270,Ochrepts
Xerolls,270,Ochrepts
Ochrepts,60,Xeralfs
Umbrepts,85,Xerepts
Ochrepts,85,Xerepts
Xerepts,45,Ochrepts
Ochrepts,75,Xerolls
Ochrepts,60,Ochrepts
Orthents,80,Xeralfs
Ochrepts,60,Xerepts
Ochrepts,60,Xeralfs
Ochrepts,60,Xeralfs
Xerolls,60,Xeralfs
Ochrepts,75,Ochrepts
Orthents,60,Ochrepts
Xerolls,60,Xerolls
Orthents,60,Cryands
Xerolls,70,Ochrepts
Ochrepts,60,Xerepts
Ochrepts,85,Xeralfs
Ochrepts,60,Xerepts
Orthents,60,Ochrepts
Orthents,75,Xeralfs
Ochrepts,85,Humults
Ochrepts,60,Humults
Xeralfs,85,Xerolls
Ochrepts,60,Ochrepts
Ochrepts,85,Ochrepts
Ochrepts,60,Xerolls
Xerolls,80,Xerolls
Ochrepts,60,Xerepts
Orthents,70,Xerepts
Ochrepts,85,Ustalfs
Orthents,60,Xerepts
Ochrepts,75,Xeralfs
Orthents,60,Xeralfs
Xerolls,80,Xeralfs
Ochrepts,85,Xerolls
Xerolls,80,Xerolls
Xerolls,80,Xerepts
Ochrepts,85,Cryands
Xerolls,225,Xerepts
Xerolls,225,Humults
Xerolls,225,Xerepts
Xerolls,120,Xeralfs
Xerolls,120,Xeralfs
Ochrepts,75,Xeralfs
Ochrepts,75,Ochrepts
Xerolls,80,Xeralfs
Ochrepts,60,Humults
Ochrepts,85,Xeralfs
Ochrepts,85,Ochrepts
Ochrepts,75,Xeralfs
Orthents,75,Xerepts
Xerolls,80,Xerolls
Ochrepts,75,Ochrepts
Orthents,60,Xeralfs
Ochrepts,85,Xerults
Orthents,60,Ochrepts
Ochrepts,40,Humults
Ochrepts,85,Xeralfs
Ochrepts,60,Humults
Ochrepts,75,Cryands
Xerolls,35,Ochrepts
Xeralfs,75,Xeralfs
Ochrepts,75,Humults
Ochrepts,85,Xeralfs
Ochrepts,85,Xeralfs
Xerepts,35,Humults
Xerolls,60,Xeralfs
Ochrepts,75,Xerepts
Xeralfs,35,Xeralfs
Ochrepts,85,Xerults
Ochrepts,60,Xerepts
Orthents,70,Xerolls
Orthents,80,Ochrepts
Ochrepts,60,Ochrepts
Xeralfs,85,Ochrepts
Xerolls,80,Xeralfs
Ochrepts,85,Xeralfs
Xerolls,85,Ochrepts
Ochrepts,85,Ochrepts
Ochrepts,60,Xeralfs
Orthents,75,Xeralfs
Ochrepts,85,Xerolls
Ochrepts,85,Xerults
Ochrepts,85,Xeralfs
Xeralfs,50,Xerepts
Xerolls,85,Xeralfs
Ochrepts,55,Xerults
Xeralfs,85,Xeralfs
Umbrepts,85,Xerults
Ochrepts,50,Humults
Xeralfs,85,Xerults
Xeralfs,60,Xeralfs
Psamments,55,Humults
Xeralfs,60,Xerults
Ochrepts,85,Humults
Psamments,165,Xerepts
Psamments,165,Ochrepts
Psamments,165,Ochrepts
Xeralfs,255,Xeralfs
Xeralfs,255,Xeralfs
Xeralfs,255,Xeralfs
Ochrepts,85,Ochrepts
Ochrepts,50,Orthents
Ochrepts,120,Psamments
Ochrepts,120,Psamments
Xerults,40,Xeralfs
Ochrepts,195,Ochrepts
Ochrepts,195,Ochrepts
Ochrepts,195,Xeralfs
Ochrepts,85,Xeralfs
Ochrepts,60,Humults
Ochrepts,60,Xerepts
Xeralfs,60,Aquepts
Umbrepts,170,Humults
Umbrepts,170,Xerults
Xeralfs,80,Xerults
Xeralfs,80,Xeralfs
Xerults,40,Xeralfs
Xeralfs,40,Cryands
Xeralfs,170,Xerolls
Xeralfs,170,Xeralfs
Xerolls,75,Xeralfs
Aquolls,85,Xerolls
Xeralfs,170,Humults
Xeralfs,170,Xerults
Ochrepts,35,Cryalfs
Xeralfs,85,Xeralfs
Xeralfs,85,Xeralfs
Xeralfs,180,Aquepts
Xeralfs,180,Xeralfs
Xeralfs,180,Humults
Xerolls,55,Humults
Xeralfs,80,Udults
Xeralfs,80,Xerepts
Ochrepts,65,Xerults
Xerults,45,Xeralfs
Xeralfs,85,Xerolls
Xerults,85,Xerolls
Fluvents,80,Xerults
Xeralfs,85,Humults
Psamments,85,Orthents
Xeralfs,85,Udands
Xeralfs,85,Cryands
Orthents,80,Xeralfs
Aquolls,85,Xerolls
Xeralfs,55,Ochrepts
Ochrepts,60,Xeralfs
Umbrepts,85,Xerolls
Ochrepts,60,Cryands
Ochrepts,50,Xerepts
Ochrepts,50,Cryands
Xeralfs,60,Humults
Umbrepts,85,Humults
Ochrepts,40,Xeralfs
Ochrepts,25,Xerults
Xeralfs,255,Ochrepts
Xeralfs,255,Humults
Xeralfs,255,Cryands
Xeralfs,85,Orthents
Umbrepts,170,Xerults
Umbrepts,170,Humults
Fluvents,40,Xerepts
Ochrepts,85,Humults
Umbrepts,55,Humults
Xeralfs,120,Humults
Xeralfs,120,Xerepts
Xerolls,85,Xeralfs
Xeralfs,40,Ochrepts
Xerults,45,Ochrepts
Xeralfs,680,Cryands
Xeralfs,680,Vitrands
Xeralfs,680,Vitrands
Xeralfs,680,Cryands
Xeralfs,680,Xerepts
Xeralfs,680,Humults
Xeralfs,680,Cryands
Xeralfs,680,Humults
Xeralfs,50,Udalfs
Psamments,60,Humults
Psamments,60,Humults
Xeralfs,50,Ochrepts
Xerults,45,Xeralfs
Umbrepts,55,Humults
Ochrepts,170,Xeralfs
Ochrepts,170,Ochrepts
Umbrepts,85,Ochrepts
Ochrepts,85,Cryands
Umbrepts,170,Xerolls
Umbrepts,170,Xerults
Ochrepts,110,Xeralfs
Ochrepts,110,Xerults
Xeralfs,85,Xeralfs
Ochrepts,60,Humults
Umbrepts,50,Aquands
Xeralfs,50,Xerepts
Xerults,85,Xeralfs
Ochrepts,85,Cryands
Ochrepts,25,Humults
Ochrepts,60,Xerults
Umbrepts,85,Humults
Ochrepts,50,Xerepts
Xeralfs,40,Xeralfs
Xerults,200,Xeralfs
Xerults,200,Humults
Xerults,200,Humults
Xerults,200,Xeralfs
Xerults,200,Xeralfs
Xeralfs,60,Ochrepts
Xeralfs,60,Humults
Xeralfs,100,Xeralfs
Xeralfs,100,Xeralfs
Xeralfs,100,Xeralfs
Xeralfs,100,Xeralfs
Xeralfs,170,Xerepts
Xeralfs,170,Xeralfs
Aquolls,85,Xerolls
Ochrepts,35,Ochrepts
Ochrepts,85,Humults
Xeralfs,50,Xeralfs
Psamments,50,Xerepts
Ochrepts,85,Humults
Ochrepts,55,Xerepts
Xeralfs,85,Xeralfs
Xeralfs,60,Xeralfs
Xeralfs,60,Vitrands
Xeralfs,60,Humults
Xerolls,85,Xeralfs
Umbrepts,65,Cryands
Psamments,25,Xerepts
Umbrepts,55,Xerults
Orthents,45,Humults
Aquolls,85,Xeralfs
Ochrepts,85,Xeralfs
Xeralfs,50,Xerolls
Xeralfs,55,Humults
Ochrepts,60,Xeralfs
Ochrepts,85,Xeralfs
Ochrepts,170,Xerults
Ochrepts,170,Udands
Psamments,55,Ochrepts
Xeralfs,85,Xerults
Ochrepts,85,Cryands
Fluvents,80,Xerults
Xeralfs,60,Xeralfs
Aquolls,85,Xerolls
Xeralfs,50,Psamments
Xeralfs,340,Xeralfs
Xeralfs,340,Humults
Xeralfs,340,Xerults
Xeralfs,340,Humults
Umbrepts,50,Orthents
Ochrepts,55,Ochrepts
Xerolls,80,Xerults
Ochrepts,55,Xerults
Umbrepts,85,Humults
Xeralfs,55,Xeralfs
Umbrepts,85,Xerepts
Psamments,55,Xeralfs
Umbrepts,85,Xerepts
Xerolls,85,Cryands
Ochrepts,85,Ochrepts
Xeralfs,85,Xeralfs
Xerults,45,Ochrepts
Ochrepts,60,Xerepts
Psamments,50,Xerepts
Xeralfs,50,Xerepts
Fluvents,75,Xeralfs
Xeralfs,40,Xeralfs
Umbrepts,85,Xerepts
Xeralfs,55,Xeralfs
Xeralfs,340,Cryands
Xeralfs,340,Humults
Xeralfs,340,Xerults
Xeralfs,340,Xeralfs
Aquolls,80,Aquands
Xeralfs,120,Xerolls
Xeralfs,120,Xeralfs
Xeralfs,85,Xerolls
Xeralfs,60,Xeralfs
Orthents,90,Ochrepts
Orthents,90,Psamments
Psamments,85,Xeralfs
Ochrepts,170,Humults
Ochrepts,170,Xerepts
Xerolls,60,Xeralfs
Xeralfs,50,Cryalfs
Ochrepts,85,Xerults
Xerolls,55,Xerepts
Ochrepts,60,Xerepts
Xeralfs,60,Humults
Ochrepts,85,Humults
Xeralfs,85,Xerults
Xeralfs,85,Aquolls
Xeralfs,85,Xeralfs
Ochrepts,170,Xerepts
Ochrepts,170,Xerepts
Umbrepts,55,Xeralfs
Umbrepts,85,Humults
Xeralfs,85,Xeralfs
Xeralfs,85,Xeralfs
Xeralfs,85,Xeralfs
Aquolls,85,Aquands
Xeralfs,85,Xerolls
Xeralfs,60,Xerults
Xeralfs,85,Xerults
Ochrepts,55,Xeralfs
Ochrepts,60,Humults
Ochrepts,85,Xerepts
Umbrepts,85,Humults
Umbrepts,55,Xerepts
Umbrepts,85,Xerepts
Umbrepts,85,Humults
Ochrepts,85,Xerepts
Ochrepts,85,Xerepts
Ochrepts,85,Cryands
Xeralfs,85,Xeralfs
Xeralfs,800,Xeralfs
Xeralfs,800,Ochrepts
Xeralfs,800,Ochrepts
Xeralfs,800,Xeralfs
Xeralfs,800,Xeralfs
Xeralfs,800,Ochrepts
Xeralfs,800,Xerepts
Xeralfs,800,Xeralfs
Xeralfs,800,Xerepts
Xeralfs,800,Xerults
Xeralfs,800,Ochrepts
Xeralfs,800,Udepts
Xeralfs,800,Ochrepts
Xeralfs,800,Xerolls
Xeralfs,800,Xeralfs
Xeralfs,800,Xeralfs
Xeralfs,800,Ochrepts
Xeralfs,800,Ochrepts
Xeralfs,800,Ochrepts
Xeralfs,800,Xerults
Xeralfs,80,Xeralfs
Xeralfs,80,Xeralfs
Xerults,170,Xeralfs
Xerults,170,Aquepts
Xeralfs,85,Xeralfs
Ochrepts,35,Ochrepts
Xeralfs,60,Xeralfs
Xeralfs,340,Ochrepts
Xeralfs,340,Vitrands
Xeralfs,340,Ochrepts
Xeralfs,340,Humults
Xeralfs,60,Humults
Xerults,90,Xerults
Xerults,90,Xeralfs
Xeralfs,50,Xeralfs
Xeralfs,50,Xeralfs
Xerults,170,Humults
Xerults,170,Xeralfs
Ochrepts,85,Xerepts
Ochrepts,85,Xerults
Psamments,25,Ochrepts
Xeralfs,60,Ochrepts
Xerolls,60,Ochrepts
Ochrepts,85,Xeralfs
Ochrepts,85,Xerepts
Xeralfs,60,Psamments
Xerults,85,Xeralfs
Xeralfs,40,Xeralfs
Xeralfs,85,Xeralfs
Umbrepts,65,Cryands
Ochrepts,60,Orthents
Humults,85,Xerepts
Psamments,55,Xerepts
Ochrepts,85,Xerults
Xeralfs,85,Xerolls
Xeralfs,60,Xerepts
Xeralfs,60,Xeralfs
Xeralfs,60,Humults
Ochrepts,70,Xerolls
Ochrepts,70,Xeralfs
Ochrepts,60,Xerolls
Xerults,85,Xeralfs
Ochrepts,85,Xerults
Ochrepts,25,Cryepts
Umbrepts,85,Xerults
Xeralfs,50,Xeralfs
Xeralfs,85,Xerults
Xeralfs,85,Psamments
Xeralfs,170,Xeralfs
Xeralfs,170,Xeralfs
Umbrepts,85,Humults
Psamments,85,Xeralfs
Psamments,30,Xerepts
Psamments,30,Xerepts
Xeralfs,80,Xerepts
Xeralfs,80,Xerepts
Xeralfs,40,Humults
Xeralfs,40,Xerepts
Xeralfs,85,Xeralfs
Xeralfs,85,Xeralfs
Ochrepts,170,Ochrepts
Ochrepts,170,Xerults
Ochrepts,85,Humults
Ochrepts,55,Orthents
Umbrepts,85,Xerults
Ochrepts,110,Xeralfs
Ochrepts,110,Xerolls
Ochrepts,55,Humults
Ochrepts,35,Xerults
Ochrepts,85,Humults
Ochrepts,255,Xerepts
Ochrepts,255,Humults
Ochrepts,255,Humults
Xeralfs,85,Xeralfs
Ochrepts,85,Udands
Ochrepts,60,Cryands
Umbrepts,85,Cryalfs
Ochrepts,85,Humults
Umbrepts,85,Humults
Xerults,85,Xerepts
Xeralfs,85,Humults
Umbrepts,85,Xerults
Xerolls,170,Cryands
Xerolls,170,Humults
Psamments,110,Ochrepts
Psamments,110,Xerults
Xeralfs,85,Xerepts
Xeralfs,85,Humults
Ochrepts,85,Humults
Xeralfs,55,Xerults
Ochrepts,85,Xerults
Xeralfs,85,Humults
Xeralfs,85,Cryalfs
Xeralfs,40,Humults
Psamments,85,Xerepts
Xeralfs,85,Xerults
Fluvents,40,Xerepts
Xeralfs,85,Humults
Psamments,55,Ochrepts
Ochrepts,170,Xerults
Ochrepts,170,Xeralfs
Ochrepts,85,Humults
Ochrepts,85,Psamments
Umbrepts,85,Xerepts
Xeralfs,425,Cryands
Xeralfs,425,Xeralfs
Xeralfs,425,Humults
Xeralfs,425,Cryands
Xeralfs,425,Humults
Ochrepts,60,Xerults
Psamments,170,Xerepts
Psamments,170,Ochrepts
Psamments,85,Humults
Xeralfs,85,Cryands
Ochrepts,35,Xeralfs
Xeralfs,85,Xeralfs
Xeralfs,50,Cryalfs
Ochrepts,85,Humults
Xerolls,85,Xeralfs
Ochrepts,85,Humults
Umbrepts,55,Cryepts
Xerults,120,Humults
Xerults,120,Xeralfs
Xerults,120,Xeralfs
Xerults,85,Xerults
Xeralfs,85,Xeralfs
Xeralfs,85,Xeralfs
Ochrepts,85,Cryepts
Psamments,55,Orthents
Umbrepts,130,Cryands
Umbrepts,130,Cryalfs
Umbrepts,60,Ochrepts
Xeralfs,180,Ochrepts
Xeralfs,180,Xerolls
Xeralfs,180,Xerolls
Orthents,45,Ochrepts
Psamments,85,Cryands
Xeralfs,85,Udults
Xeralfs,55,Humults
Xeralfs,85,Xeralfs
Ochrepts,85,Xerults
Xerults,85,Xerults
Umbrepts,85,Humults
Psamments,85,Xerepts
Ochrepts,85,Xerolls
Ochrepts,55,Vitrands
Psamments,85,Xeralfs
Ochrepts,60,Xerults
Xerults,45,Xeralfs
Psamments,50,Humults
Xeralfs,85,Xeralfs
Xeralfs,60,Cryands
Xeralfs,120,Xerolls
Xeralfs,120,Xeralfs
Xeralfs,255,Cryepts
Xeralfs,255,Xerepts
Xeralfs,255,Xerepts
Psamments,85,Xerults
Ochrepts,85,Xerults
Xeralfs,85,Humults
Orthents,85,Xerolls
Umbrepts,85,Humults
Ochrepts,85,Ochrepts
Xeralfs,100,Xerolls
Xeralfs,100,Xerolls
Umbrepts,95,Humults
Umbrepts,90,Xerults
Umbrepts,15,Psamments
Xeralfs,65,Humults
Xeralfs,65,Humults
Umbrepts,15,Xerepts
Umbrepts,25,Xerepts
Xeralfs,55,Orthents
Umbrepts,65,Xerepts
Ochrepts,70,Humults
Umbrepts,50,Xerepts
Ochrepts,45,Xerolls
Xeralfs,55,Xerults
Humults,70,Humults
Xeralfs,65,Humults
Xerults,85,Humults
Umbrepts,70,Humults
Umbrepts,80,Humults
Umbrepts,60,Humults
Xeralfs,85,Humults
Umbrepts,90,Xerolls
Xeralfs,55,Xerults
Umbrepts,70,Orthents
Ochrepts,35,Xeralfs
Ochrepts,70,Xerults
Umbrepts,70,Humults
Ochrepts,120,Ochrepts
Ochrepts,120,Xerults
Xeralfs,60,Xerepts
Aquolls,45,Cryepts
Umbrepts,40,Xerepts
Xerults,65,Xerults
Ochrepts,35,Humults
Ochrepts,130,Xeralfs
Ochrepts,130,Humults
Umbrepts,60,Humults
Umbrepts,65,Xerults
Umbrepts,45,Psamments
Ochrepts,65,Humults
Umbrepts,90,Cryands
Umbrepts,60,Orthents
Xerults,85,Xerults
Umbrepts,60,Cryands
Ochrepts,60,Ochrepts
Xeralfs,35,Xerepts
Ochrepts,70,Xerepts
Umbrepts,90,Humults
Xerults,85,Udands
Umbrepts,15,Xerepts
Ochrepts,65,Xerepts
Xeralfs,40,Humults
Ochrepts,45,Humults
Umbrepts,90,Xeralfs
Xerults,40,Xerults
Umbrepts,80,Humults
Xerults,40,Xerults
Xeralfs,85,Humults
Umbrepts,75,Humults
Umbrepts,85,Ochrepts
Xerults,85,Humults
Ochrepts,15,Humults
Umbrepts,50,Psamments
Umbrepts,70,Orthents
Ochrepts,70,Xeralfs
Xeralfs,65,Humults
Ochrepts,65,Xerepts
Umbrepts,70,Humults
Ochrepts,45,Humults
Xeralfs,85,Xerults
Ochrepts,65,Xerults
Umbrepts,25,Humults
Umbrepts,120,Ochrepts
Umbrepts,120,Xerepts
Umbrepts,60,Xerults
Humults,85,Xerults
Umbrepts,65,Humults
Ochrepts,45,Xerolls
Ochrepts,70,Ochrepts
Xerults,40,Humults
Umbrepts,15,Orthents
Ochrepts,70,Humults
Umbrepts,25,Psamments
Ochrepts,65,Xerepts
Ochrepts,50,Xerolls
Humults,85,Xerolls
Ochrepts,65,Xerepts
Umbrepts,130,Ochrepts
Umbrepts,130,Humults
Umbrepts,70,Humults
Umbrepts,20,Psamments
Umbrepts,15,Xeralfs
Humults,70,Humults
Ochrepts,40,Humults
Xeralfs,55,Xeralfs
Ochrepts,65,Xerepts
Ochrepts,35,Xerults
Xeralfs,65,Humults
Xerults,85,Xeralfs
Umbrepts,15,Humults
Umbrepts,60,Xerepts
Ochrepts,150,Xeralfs
Ochrepts,150,Ochrepts
Ochrepts,15,Xerepts
Umbrepts,15,Xerults
Ochrepts,130,Xerepts
Ochrepts,130,Humults
Umbrepts,70,Humults
Ochrepts,50,Humults
Ochrepts,60,Xerults
Umbrepts,60,Xerepts
Ochrepts,60,Xeralfs
Umbrepts,85,Xerolls
Ochrepts,50,Orthents
Ochrepts,65,Xerepts
Ochrepts,75,Humults
Ochrepts,70,Humults
Xeralfs,70,Humults
Umbrepts,60,Humults
Xeralfs,85,Xerults
Ochrepts,50,Ochrepts
Xerults,85,Ochrepts
Ochrepts,70,Xerults
Umbrepts,90,Humults
Umbrepts,40,Xerolls
Umbrepts,15,Xerolls
Xeralfs,55,Humults
Umbrepts,70,Humults
Ochrepts,70,Ochrepts
Ochrepts,60,Xerepts
Ochrepts,60,Xerults
Umbrepts,85,Cryands
Ochrepts,65,Xerepts
Umbrepts,65,Humults
Ochrepts,70,Xerults
Umbrepts,70,Humults
Umbrepts,70,Humults
Umbrepts,45,Xerepts
Umbrepts,20,Psamments
Umbrepts,75,Ochrepts
Ochrepts,65,Ochrepts
Ochrepts,75,Humults
Ochrepts,60,Humults
Ochrepts,70,Xerepts
Umbrepts,60,Cryepts
Umbrepts,60,Cryalfs
Ochrepts,65,Xerepts
Umbrepts,30,Psamments
Xeralfs,55,Xeralfs
Umbrepts,60,Humults
Xeralfs,85,Udands
Umbrepts,40,Xerolls
Xeralfs,65,Xerults
Umbrepts,45,Xeralfs
Ochrepts,60,Xerepts
Ochrepts,40,Xeralfs
Umbrepts,70,Ochrepts
Umbrepts,80,Humults
Ochrepts,60,Ochrepts
Xerults,85,Humults
Umbrepts,85,Xerepts
Ochrepts,65,Xerepts
Ochrepts,70,Xerepts
Umbrepts,70,Humults
Umbrepts,70,Xeralfs
Xeralfs,85,Xerults
Ochrepts,65,Humults
Ochrepts,65,Humults
Umbrepts,85,Cryands
Ochrepts,15,Saprists
Umbrepts,30,Psamments
Ochrepts,60,Xerults
Xerults,65,Xeralfs
Umbrepts,85,Cryalfs
Xeralfs,85,Xeralfs
Xerults,40,Xerepts
Umbrepts,60,Vitrands
Umbrepts,50,Orthents
Umbrepts,50,Orthents
Umbrepts,50,Humults
Humults,85,Ochrepts
Ochrepts,65,Xeralfs
Umbrepts,15,Orthents
Ochrepts,130,Humults
Ochrepts,130,Xerepts
Ochrepts,35,Humults
Ochrepts,65,Xerepts
Ochrepts,60,Xeralfs
Umbrepts,90,Humults
Ochrepts,70,Xerepts
Xerults,85,Ochrepts
Humults,55,Xerults
Humults,60,Xerepts
Umbrepts,140,Humults
Umbrepts,140,Humults
Xeralfs,35,Xeralfs
Xerults,85,Xerults
Umbrepts,95,Humults
Ochrepts,60,Humults
Umbrepts,15,Xerepts
Umbrepts,15,Xerepts
Xeralfs,65,Humults
Ochrepts,45,Xerepts
Ochrepts,45,Xerepts
Ochrepts,60,Xerepts
Umbrepts,65,Humults
Umbrepts,70,Humults
Ochrepts,65,Xerepts
Ochrepts,70,Xerepts
Ochrepts,120,Humults
Ochrepts,120,Xeralfs
Ochrepts,70,Xeralfs
Umbrepts,15,Orthents
Xeralfs,55,Cryands
Umbrepts,25,Vitrands
Xerults,40,Xerults
Xeralfs,65,Cryands
Umbrepts,45,Xerolls
Ochrepts,65,Xerepts
Xeralfs,85,Humults
Umbrepts,70,Xerults
Umbrepts,90,Xerolls
Ochrepts,70,Cryands
Umbrepts,70,Xerults
Ochrepts,35,Xerepts
Xerults,40,Xeralfs
Ochrepts,65,Xerults
Ochrepts,60,Xerults
Umbrepts,90,Ochrepts
Umbrepts,40,Xerepts
Ochrepts,35,Humults
Ochrepts,60,Xerults
Xerults,65,Xeralfs
Umbrepts,70,Humults
Ochrepts,65,Xerults
Xerults,65,Xerults
Umbrepts,70,Humults
Umbrepts,15,Cryands
Umbrepts,85,Xerepts
Umbrepts,90,Humults
Humults,85,Humults
Ochrepts,100,Xerepts
Ochrepts,100,Psamments
Humults,55,Humults
Umbrepts,85,Xerepts
Xerults,85,Ochrepts
Ochrepts,70,Humults
Umbrepts,65,Xerepts
Ochrepts,65,Humults
Umbrepts,70,Xerolls
Ochrepts,35,Xerepts
Umbrepts,35,Xerolls
Umbrepts,70,Vitrands
Ochrepts,65,Xerepts
Ochrepts,130,Humults
Ochrepts,130,Humults
Umbrepts,45,Xeralfs
Xeralfs,85,Humults
Xeralfs,55,Humults
Ochrepts,65,Xerults
Ochrepts,60,Humults
Umbrepts,90,Cryepts
Ochrepts,45,Xerepts
Umbrepts,15,Xerepts
Humults,85,Ochrepts
Umbrepts,15,Cryands
Umbrepts,15,Cryepts
Ochrepts,35,Xerepts
Ochrepts,65,Aquolls
Xerults,40,Humults
Umbrepts,60,Cryands
Xerults,85,Xerults
Ochrepts,45,Humults
Umbrepts,85,Xerults
Xeralfs,60,Xeralfs
Umbrepts,25,Xerolls
Xerults,40,Xerolls
Umbrepts,70,Humults
Psamments,35,Orthents
Umbrepts,95,Xerults
Ochrepts,70,Humults
Umbrepts,70,Humults
Ochrepts,60,Xerults
Ochrepts,60,Xerepts
Umbrepts,65,Orthents
Ochrepts,35,Cryands
Umbrepts,40,Xerepts
Umbrepts,65,Humults
Umbrepts,65,Xerolls
Xerults,40,Humults
Ochrepts,70,Ochrepts
Umbrepts,45,Psamments
Ochrepts,35,Ochrepts
Xeralfs,85,Humults
Umbrepts,90,Humults
Xerults,40,Xerepts
Umbrepts,25,Vitrands
Umbrepts,60,Xerepts
Ochrepts,65,Xerults
Ochrepts,70,Xerults
Ochrepts,35,Xerepts
Umbrepts,85,Humults
Ochrepts,75,Xerolls
Ochrepts,65,Xerepts
Ochrepts,60,Xerepts
Umbrepts,70,Humults
Ochrepts,60,Xerepts
Ochrepts,120,Xerepts
Ochrepts,120,Xerults
Xerults,75,Xeralfs
Ochrepts,100,Xerepts
Ochrepts,100,Xerults
Umbrepts,90,Xerults
Umbrepts,90,Humults
Xeralfs,45,Xeralfs
Umbrepts,90,Humults
Xeralfs,90,Xeralfs
Ochrepts,85,Xeralfs
Umbrepts,60,Xeralfs
Xeralfs,45,Humults
Umbrepts,59,Orthents
Umbrepts,85,Xerults
Umbrepts,90,Humults
Umbrepts,85,Xerults
Umbrepts,85,Xerults
Umbrepts,90,Humults
Ochrepts,85,Xeralfs
Umbrepts,85,Xerults
Xerults,75,Xeralfs
Xeralfs,80,Humults
Umbrepts,40,Xerolls
Umbrepts,85,Xeralfs
Umbrepts,59,Psamments
Umbrepts,85,Xeralfs
Umbrepts,90,Ochrepts
Umbrepts,85,Humults
Umbrepts,55,Psamments
Ochrepts,55,Xerepts
Umbrepts,85,Humults
Xerults,85,Xerolls
Umbrepts,85,Xerults
Ochrepts,40,Xeralfs
Xerults,45,Xeralfs
Ochrepts,45,Cryands
Umbrepts,35,Xerepts
Xerults,85,Xerults
Ochrepts,45,Xeralfs
Umbrepts,90,Humults
Xeralfs,85,Xerults
Xeralfs,90,Xerepts
Xeralfs,90,Xerepts
Xeralfs,90,Xerults
Ochrepts,50,Xerolls
Umbrepts,90,Xerults
Umbrepts,120,Humults
Umbrepts,120,Humults
Umbrepts,120,Xerepts
Ochrepts,45,Humults
Xeralfs,85,Xerults
Xeralfs,85,Xeralfs
Umbrepts,65,Humults
Ochrepts,45,Humults
Umbrepts,35,Xerults
Ochrepts,40,Ochrepts
Umbrepts,45,Humults
Umbrepts,90,Xerults
Ochrepts,55,Humults
Umbrepts,35,Psamments
Umbrepts,85,Humults
Ochrepts,55,Xerepts
Umbrepts,60,Xeralfs
Umbrepts,85,Xerults
Xeralfs,60,Humults
Xerults,75,Humults
Umbrepts,85,Xerepts
Xerepts,85,Xeralfs
Ochrepts,50,Xeralfs
Xerults,90,Xeralfs
Ochrepts,50,Xerolls
Ochrepts,40,Orthents
Ochrepts,45,Vitrands
Umbrepts,85,Xerults
Xeralfs,50,Xeralfs
Umbrepts,85,Aquepts
Humults,85,Humults
Umbrepts,80,Xerepts
Xeralfs,40,Xerepts
Umbrepts,85,Xerults
Umbrepts,85,Humults
Ochrepts,40,Xeralfs
Xerepts,85,Xerults
Umbrepts,20,Orthents
Umbrepts,50,Humults
Ochrepts,40,Xeralfs
Xeralfs,45,Humults
Xerults,85,Humults
Ochrepts,40,Xeralfs
Xeralfs,100,Xerults
Xeralfs,100,Xerults
Xerults,85,Humults
Ochrepts,45,Humults
Umbrepts,60,Aquepts
Umbrepts,55,Cryands
Ochrepts,50,Xerolls
Xeralfs,85,Xeralfs
Ochrepts,85,Humults
Xerults,85,Xeralfs
Xerults,85,Humults
Umbrepts,85,Xerults
Umbrepts,80,Xerults
Umbrepts,80,Xerults
Umbrepts,90,Humults
Xeralfs,45,Humults
Xerepts,85,Xerepts
Ochrepts,85,Xerepts
Umbrepts,180,Humults
Umbrepts,180,Humults
Umbrepts,60,Xeralfs
Umbrepts,85,Humults
Ochrepts,55,Xerepts
Umbrepts,170,Humults
Umbrepts,170,Xerults
Xeralfs,85,Humults
Umbrepts,85,Xeralfs
Umbrepts,90,Psamments
Umbrepts,90,Humults
Ochrepts,85,Xerults
Ochrepts,85,Xeralfs
Umbrepts,360,Xerults
Umbrepts,360,Xerults
Umbrepts,360,Xerults
Umbrepts,360,Xerults
Xeralfs,90,Humults
Xerults,85,Xeralfs
Ochrepts,55,Ochrepts
Ochrepts,40,Humults
Umbrepts,40,Xeralfs
Umbrepts,50,Xerults
Xerults,85,Xerults
Umbrepts,85,Humults
Umbrepts,20,Psamments
Xerults,90,Xeralfs
Ochrepts,50,Ochrepts
Umbrepts,85,Humults
Umbrepts,70,Psamments
Ochrepts,85,Xerults
Xerults,85,Ochrepts
Umbrepts,59,Psamments
Xeralfs,50,Humults
Ochrepts,85,Humults
Xeralfs,60,Humults
Xerults,170,Xeralfs
Xerults,170,Ochrepts
Umbrepts,85,Xerepts
Umbrepts,90,Xerults
Xeralfs,45,Xeralfs
Umbrepts,85,Humults
